,title
264,사회적 거리두기 아쉬운 청주페이 특판행사 시기
265,"강력한 사회적 거리두기 불구, 대구 60명 비롯 125명 증가...총 9786명(종합)"
266,[who] “사회에 보탬되자” 마스크 생산 지원나선 이재용
267,"공주시, 코로나19 '사회적 거리두기' 가두 캠페인"
268,"SK하이닉스, 사회적 가치 창출 협력사에 'SV 포인트' 제공"
269,"전주시, 소상공인 공공요금·사회보험료 지원"
270,CTS뉴스 - 사회적 거리두기 시민들 동참은?
271,코로나19 위기 대응 관련 종교 시민사회단체 입장 발표
272,"광주시, 사회적 기업 신제품 시음 및 판매행사"
273,군포시 지역사회보장협의체 ‘코로나19 소나기’ 프로젝트
274,사회적 거리가 이끌 '오래된 미래'의 만남
275,지난해 사회복지시설 평가 발표…전반적으로 B등급 이상 받아
276,"북한, 'n번방' 사건 두고 ""남한은 타락이 일상화된 사회"""
277,부산 7일째 지역사회 감염 O…해외감염 2건 추가(종합)
278,"전북도, 사회적경제기업 제품 홈쇼핑 진출 지원"
279,"정읍시, 벚꽃로 동영상 게재 사회적 거리 두기 전개"
280,"정읍시, 벚꽃로 동영상 게재 사회적 거리 두기 전개"
281,"""부활절 정상화"" 트럼프…결국 사회적 거리두기 4월말까지 연장"
282,"북한, 남한 'n번방' 사건에 대해 ""타락 일상화된 사회"" 비난"
283,"부산지역 실내체육시설 1100여곳, '사회적 거리두기' 동참"
284,"이재하 대구상공회의소 회장, 적재적소 사회공헌 지속"
285,'생활방역 전환' 이번 주에 사회적 합의기구 구성키로
286,"엄태영 후보 ""사회적 약자가 건강한 세상 만들겠다"""
287,종교 시민사회단체 정부에 코로나19 대응 일곱가지 대책 촉구
288,"대구 사회적경제기업, 성금 4,400만원과 구호 물품 전달!"
289,‘사회적 거리두기’ 중인데…대구 178개 교회서 예배
290,‘최대 20만명 사망’ 경고에… 트럼프 “사회적 거리두기 한달 연장”
291,"더맘마 ""사회적 거리두기' 속 4050 매출↑"""
292,"이베이코리아, 올 1분기 쇼핑키워드 사회적 거리두기 반영 '홀로' 선정"
293,"표류하는 개막... KBO ""야구하려면 사회적 분위기 조성 필요"" [★현장]"
294,"민주당 호남선대위, ‘사회적 거리 유지’ 선거 운동"
295,"'음주운전+운전자 바꿔치기' 노엘, 사회복무요원 판정받았다"
296,"발전사, 유연탄 수입 운송업체 정할 때 기술력·사회적 책임 따진다"
297,"美 사회적 거리두기 4월 말까지…""2주 내 치명률 정점"""
298,"김승원 수원갑 후보, 사회적 약자 인식 개선 교육"
299,"'개훌륭' 강형욱, 사회성 결여 고민견과 아이들 '친구 만들기' 성공..뭉클한 감동"
300,"SK스토아, 전북 사회적경제기업 제품 판로 확대 나서"
301,"재외국민 절반 투표 중지에 교민사회 ""선관위 반성하라"""
302,[아유경제_사회] 의정부성모병원 80대 코로나19 '확진'
303,"'강화된 사회적 거리두기' 종료 D-7…""이번주 생활방역체계 논의"""
304,"문경시, 사회복지시설 이동형 음압기 설치"
305,사회적 거리두기는 남의 일
306,"전남사회복지공동모금회, 취약계층에 기부금품 지원"
307,"정부, 긴급재난지원금 지급 위한 2차 추경...사회보험료·전기료 감면 추진"
308,"[아유경제_사회] 환경부, 오염하천 6곳 '맑은 물'로 만든다"
309,[포토]팔 벌려 사회적 거리두기
310,"부활절 정상화 주장한 트럼프, 사회적 거리두기 4월말까지 연장(종합)"
311,"송재호 ""4‧3 트라우마센터, 사회적 치유기능 확대"""
312,인천시민정원사 사회적배려계층 위한 재능기부
313,"‘n번방 사건’ 비난한 北, “남측은 타락 일상화된 사회”"
314,"[아유경제_사회] 경기도, 도시가스 배관망 594km '추가' 공급"
315,"NIA, 28일까지 ‘디지털 사회혁신 지원센터 구축’ 공모 접수"
316,"[아유경제_사회] 농림축산부, 코로나19 대응 농기계 임대료 50% '감면'"
317,베트남도 15일간 '사회적 거리두기' 실시
318,"포스코1%나눔재단, 지역사회 장애인 맞춤형 편의성 높인다"
319,"트럼프 ""미 '사회적 거리 두기' 4월 30일까지 연장"""
320,코로나19 브리핑도 사회적 거리두기
321,"[속보] 北, 이번엔 “남측은 타락 일상화된 사회” 비난"
322,"금융공공기관, 코로나19로 어려운 사회적경제기업에 4275억원 공급"
323,"중원대, 사회적 거리두기·SNS 안부묻기 캠페인"
324,"살루스안전, 사회재난 예방 위해 마스크 1만매 쾌척"
325,지역사회 감염 없는 부산에 해외입국자 2명 추가 확진
326,사회적 거리 두고 경제 살리고
327,"[e광명소식] ""고통 함께 나누자"" … 광명시, 매주 금요일 '사회적기업 도시락 DAY' 운영"
328,"염경석 정의당 후보, '불로소득 환수'로 사회 양극화 해소"
329,코로나 극복 작은 영웅들… 가게닫고 '사회적 거리두기'
330,코로나 극복 작은 영웅들… 가게닫고 '사회적 거리두기'
331,"[종합] 트럼프, 사회적 거리두기 4월말까지 연장"
332,"SK스토아, 전북 사회적경제기업 제품 판로 확대"
333,"중구,사회적 기업 육성과 영종 일자리 프로젝트 사업으로 지역 일자리 창출"
334,군포시 지역사회보장협의체 ‘코로나19 소나기’ 프로젝트
335,인천사회복지공동모금회 제10대 심재선 회장 취임
336,"김종회 의원, 지역 사회단체들과 '새만금 해수유통' 협약"
337,"""이게 사회적 거리두기냐""…남원서 이낙연 만나 몸싸움한 이용호"
338,"[아유경제_사회] 스페인 공주 마리아 테레사, 코로나19로 사망"
339,"각계 반발에…트럼프, '사회적 거리두기' 4월말까지 연장"
340,"금산군, 사회적 거리두기 캠페인 전개"
341,"롯데케미칼 플라스틱 순환경제 구축 나서, 김교현 ""사회적가치 실현"""
342,"고강도 사회적 거리두기…강원교육청, 학원 합동점검"
343,"영광군, 주요도로 발열체크로 지역사회 확산 방지 ‘총력’"
344,사회적 거리두기에도 붐비는 여의도 벚꽃길
345,코로나19 경제 사회 위기 대응 시민단체 입장 발표 기자회견
346,해외유입 코로나19 확진 500명 넘어…'지역사회 편입>검역'
347,청도대남병원 국유화하고 '사회적 감금'을 중단하자
348,"미스터트롯 ""촬영장 찾아오면 곤란"" 사회적 거리두기 부탁"
349,"한국동서발전, 지역사회복지시설 대상 방역용품 지원"
350,"'건전음주, 환경, 나눔'…오비맥주, 사회문제 해결에 앞장"
351,"고흥군, 코로나로 어려움 겪고 있는 사회적경제기업 방문"
352,"용암종합사회복지관, 어르신들에게 대체식 지원"
353,사회공헌포럼 출범…실천 촉매제 역할
354,"정부, 이번주 내 '생활방역' 위한 사회적 합의기구 구성"
355,사회적 거리두기 잊은 시민들 '벚꽃 나들이'
356,"[아유경제_사회] 경기도, 코로나19 해외유입 차단 위해 도민 전용 공항버스 운영 '돌입'"
357,"문정우 금산군수, 사회적 거리두기 캠페인 전개"
358,"목포시, 고강도 사회적 거리두기 동참 분위기 확산"
359,"日 ""北 발사체, 일본 EEZ 밖 떨어져… 국제사회에 대한 도전"""
360,"성숙한 목포시민, 고강도 사회적 거리두기 동참 분위기 확산"
361,남양주시 BI도 '2미터' 사회적거리두기 동참
362,"한국사회투자-문관연, 우수 주민사업체 5개 팀에 1억 원 지원"
363,"[연통TV] 코로나19에 북한도 '사회적 거리두기'…""1ｍ 이상 간격"""
364,"LG생활건강, 코로나19 극복 위해 지역사회·협력사·가맹점 등 긴급 지원…현금·현물 총 80억원"
365,"김종천 과천시장, 사회적 거리두기 실천 위해 시민과 모바일 화상회의 개최"
366,사회적 거리 두기 일제 점검
367,"인천사회복지공동모금회, 제10대 심재선 회장 취임"
368,"당진시,‘사회적 거리두기’ 합동 점검 나서"
369,올해 사회적경제기업에 4275억원 공급...현재 집행율 16.4%
370,올해 사회적경제기업에 4275억원 공급...현재 집행율 16.4%
371,일본 코로나19 환자 급증세...미국 '사회적 격리' 한 달 연장
372,‘사회적 거리두기 동참’..안산 노래방·유흥업소 임시휴업 돌입
373,"완주군 용진읍, “사회적 거리두기 동참을”"
374,伊 확진자 10만 명 넘어...獨 '사회적 거리두기' 지속 고수
375,트럼프 “사회적 거리두기 4월30일까지 연장”…펠로시 “패키지 법안은 착수금에 불과”
376,"'미스터트롯' TOP7, 팬들에게 '코로나19 사회적 거리두기' 당부"
377,"송재호 후보 ""4‧3트라우마센터 사회적 치유기능 확대"""
378,"북한, ‘n번방’ 사건 두고 “남한은 타락 일상화된 사회”"
379,'사회적 거리두기' 직장인 행동 규칙
380,伊 확진자 10만 명 넘어...獨 '사회적 거리두기' 지속 고수
381,"담양군, 지역사회 흡연율 감소 위해 보건소 금연클리닉 운영"
382,한국동서발전(주) '2020 사회적가치 종합계획' 수립
383,"정부, 올해 공공부문 사회적금융 4275억원 공급 목표"
384,"SK스토아, 전라북도 사회적경제기업에 컨설팅·판로 제공"
385,코믹댄스·실내캠핑… 스타들의 ‘사회적 거리두기’
386,"안산 유흥시설 1283곳 임시휴업...""사회적 거리두기 뜻 모아"""
387,"SK C&C, 사회복지공동모금회에 블록체인 기반 기부 플랫폼 제공"
388,김해 2개 농장 경남도 사회적농장 육성공모 선정
389,"[공식]'장제원 아들' 노엘, 이미 사회복무요원 판정 받았다…'음주운전 재판ing'"
390,"포천종합사회복지관 , 지역주민 돕기 후원처 이어져"
391,"당진시, '사회적 거리두기' 합동 점검"
